20200303 103100;1.118670;1.118680;1.117770;1.118510;0
20200303 103200;1.118550;1.118880;1.118360;1.118770;0
20200303 103300;1.118770;1.119220;1.118590;1.119160;0
20200303 103400;1.119170;1.119560;1.118800;1.119540;0
20200303 103500;1.119540;1.119590;1.118900;1.118910;0
20200303 103600;1.118920;1.119420;1.118640;1.118740;0
20200303 103700;1.118720;1.119220;1.118410;1.119130;0
20200303 103800;1.119150;1.119270;1.118900;1.118970;0
20200303 103900;1.118970;1.119300;1.118850;1.119230;0
20200303 104000;1.119230;1.119620;1.119100;1.119270;0
20200303 104100;1.119270;1.119270;1.119020;1.119120;0
20200303 104200;1.119130;1.119240;1.119030;1.119120;0
20200303 104300;1.119110;1.119280;1.118990;1.119030;0
20200303 104400;1.119020;1.119140;1.118980;1.119090;0
20200303 104500;1.119070;1.119070;1.118840;1.118850;0
20200303 104600;1.118860;1.119140;1.118830;1.119030;0
20200303 104700;1.119010;1.119270;1.118880;1.119100;0
20200303 104800;1.119090;1.119230;1.118960;1.118960;0
20200303 104900;1.118950;1.118950;1.118560;1.118920;0
20200303 105000;1.118920;1.118920;1.118070;1.118080;0
20200303 105100;1.118080;1.118340;1.117570;1.118190;0
20200303 105200;1.118180;1.118800;1.118120;1.118800;0
20200303 105300;1.118810;1.118960;1.118510;1.118910;0
20200303 105400;1.118910;1.118970;1.118450;1.118750;0
20200303 105500;1.118740;1.118980;1.118010;1.118160;0
20200303 105600;1.118160;1.118720;1.118130;1.118390;0
20200303 105700;1.118390;1.118500;1.117880;1.118170;0
20200303 105800;1.118220;1.118330;1.117540;1.117650;0
20200303 105900;1.117670;1.117960;1.117390;1.117960;0
20200303 110000;1.117990;1.117990;1.117280;1.117290;0
20200303 110100;1.117290;1.117820;1.117260;1.117520;0
20200303 110200;1.117520;1.117970;1.117520;1.117830;0
20200303 110300;1.117820;1.118000;1.117790;1.118000;0
20200303 110400;1.117990;1.118100;1.117940;1.118020;0
20200303 110500;1.118020;1.118040;1.117730;1.117950;0
20200303 110600;1.117950;1.117990;1.117410;1.117570;0
20200303 110700;1.117590;1.117760;1.117530;1.117540;0
20200303 110800;1.117570;1.117840;1.117490;1.117840;0
20200303 110900;1.117850;1.117870;1.117390;1.117400;0
20200303 111000;1.117400;1.117650;1.117250;1.117300;0
20200303 111100;1.117320;1.117350;1.115630;1.115960;0
20200303 111200;1.115980;1.116170;1.115730;1.116070;0
20200303 111300;1.116070;1.116300;1.115550;1.115910;0
20200303 111400;1.115900;1.116180;1.115680;1.115970;0
20200303 111500;1.115960;1.115980;1.114740;1.115730;0
20200303 111600;1.115720;1.116000;1.115410;1.115730;0
20200303 111700;1.115730;1.115730;1.115210;1.115230;0
20200303 111800;1.115200;1.115540;1.115140;1.115180;0
20200303 111900;1.115200;1.115470;1.115180;1.115270;0
20200303 112000;1.115280;1.115530;1.115090;1.115520;0
20200303 112100;1.115530;1.115610;1.114900;1.114900;0
20200303 112200;1.114910;1.115080;1.114680;1.114900;0
20200303 112300;1.114920;1.115050;1.114820;1.114970;0
20200303 112400;1.114980;1.115080;1.114050;1.114350;0
20200303 112500;1.114380;1.115110;1.114280;1.114960;0
20200303 112600;1.114970;1.115280;1.114920;1.114960;0
20200303 112700;1.114960;1.115560;1.114930;1.115510;0
20200303 112800;1.115500;1.115640;1.115410;1.115500;0
20200303 112900;1.115490;1.115500;1.114920;1.115090;0
20200303 113000;1.115090;1.115360;1.114860;1.115190;0
20200303 113100;1.115180;1.115460;1.115180;1.115300;0
20200303 113200;1.115320;1.115430;1.114870;1.115320;0
20200303 113300;1.115300;1.115510;1.115160;1.115330;0
20200303 113400;1.115360;1.115950;1.115360;1.115800;0
20200303 113500;1.115790;1.116530;1.115790;1.116370;0
20200303 113600;1.116380;1.116480;1.116100;1.116340;0
20200303 113700;1.116350;1.116850;1.116280;1.116710;0
20200303 113800;1.116720;1.117080;1.116700;1.117080;0
20200303 113900;1.117090;1.117720;1.117080;1.117500;0
20200303 114000;1.117490;1.117490;1.116860;1.117070;0
20200303 114100;1.117070;1.117600;1.116990;1.117560;0
20200303 114200;1.117570;1.117570;1.117430;1.117470;0
20200303 114300;1.117470;1.117510;1.117270;1.117340;0
20200303 114400;1.117350;1.117360;1.116900;1.117060;0
20200303 114500;1.117050;1.117430;1.116980;1.117430;0
20200303 114600;1.117420;1.117600;1.117320;1.117390;0
20200303 114700;1.117380;1.117600;1.117210;1.117410;0
20200303 114800;1.117400;1.117580;1.116950;1.117030;0
20200303 114900;1.117040;1.117580;1.117040;1.117200;0
20200303 115000;1.117210;1.117370;1.117180;1.117350;0
20200303 115100;1.117360;1.117490;1.117280;1.117370;0
20200303 115200;1.117370;1.117650;1.117260;1.117650;0
20200303 115300;1.117650;1.117830;1.117450;1.117800;0
20200303 115400;1.117810;1.117920;1.117610;1.117670;0
20200303 115500;1.117680;1.117890;1.117360;1.117370;0
20200303 115600;1.117420;1.117620;1.117360;1.117510;0
20200303 115700;1.117520;1.117580;1.117300;1.117340;0
20200303 115800;1.117340;1.117440;1.117180;1.117280;0
20200303 115900;1.117280;1.117480;1.117250;1.117460;0
20200303 120000;1.117460;1.117730;1.116980;1.116980;0
20200303 120100;1.116970;1.116970;1.116000;1.116260;0
20200303 120200;1.116250;1.116700;1.116250;1.116400;0
20200303 120300;1.116400;1.116540;1.115720;1.116160;0
20200303 120400;1.116160;1.116320;1.115990;1.116270;0
20200303 120500;1.116280;1.116440;1.116030;1.116030;0
20200303 120600;1.116030;1.116260;1.115940;1.116230;0
20200303 120700;1.116220;1.116290;1.116060;1.116280;0
20200303 120800;1.116280;1.116340;1.116180;1.116280;0
20200303 120900;1.116310;1.116330;1.116140;1.116160;0
20200303 121000;1.116150;1.116390;1.116110;1.116300;0
20200303 121100;1.116300;1.116790;1.116300;1.116760;0
20200303 121200;1.116770;1.117050;1.116550;1.116940;0
20200303 121300;1.116960;1.117050;1.116750;1.116960;0
20200303 121400;1.116950;1.116960;1.116770;1.116780;0
20200303 121500;1.116770;1.116960;1.116720;1.116790;0
20200303 121600;1.116780;1.116970;1.116750;1.116950;0
20200303 121700;1.116970;1.117110;1.116950;1.117050;0
20200303 121800;1.117060;1.117170;1.116640;1.116690;0
20200303 121900;1.116700;1.116910;1.116590;1.116910;0
20200303 122000;1.116930;1.116950;1.116660;1.116770;0
20200303 122100;1.116770;1.116820;1.116600;1.116600;0
20200303 122200;1.116620;1.116660;1.116280;1.116340;0
20200303 122300;1.116340;1.116450;1.116080;1.116110;0
20200303 122400;1.116100;1.116290;1.116020;1.116140;0
20200303 122500;1.116150;1.116170;1.115750;1.115810;0
20200303 122600;1.115820;1.115830;1.115500;1.115540;0
20200303 122700;1.115550;1.115780;1.115510;1.115700;0
20200303 122800;1.115680;1.115830;1.115680;1.115820;0
20200303 122900;1.115810;1.116130;1.115780;1.116050;0
20200303 123000;1.116020;1.116190;1.115890;1.116190;0
20200303 123100;1.116160;1.116220;1.115950;1.116130;0
20200303 123200;1.116120;1.116300;1.116110;1.116210;0
20200303 123300;1.116200;1.116350;1.116020;1.116090;0
20200303 123400;1.116120;1.116180;1.115880;1.115970;0
20200303 123500;1.115950;1.116410;1.115950;1.116360;0
20200303 123600;1.116370;1.116490;1.115920;1.116030;0
20200303 123700;1.116030;1.116230;1.116000;1.116040;0
20200303 123800;1.116040;1.116150;1.115860;1.115950;0
20200303 123900;1.115960;1.115970;1.115730;1.115740;0
20200303 124000;1.115750;1.115960;1.115720;1.115760;0
20200303 124100;1.115750;1.115770;1.115330;1.115400;0
20200303 124200;1.115410;1.115410;1.115090;1.115310;0
20200303 124300;1.115300;1.115470;1.115250;1.115470;0
20200303 124400;1.115500;1.115590;1.115340;1.115510;0
20200303 124500;1.115500;1.115590;1.115210;1.115270;0
20200303 124600;1.115270;1.115370;1.114750;1.114780;0
20200303 124700;1.114780;1.115000;1.114700;1.114900;0
20200303 124800;1.114910;1.115050;1.114780;1.115000;0
20200303 124900;1.115000;1.115180;1.114890;1.115100;0
20200303 125000;1.115090;1.115410;1.115050;1.115410;0
20200303 125100;1.115410;1.115560;1.115330;1.115560;0
20200303 125200;1.115570;1.115690;1.115440;1.115480;0
20200303 125300;1.115500;1.115560;1.115320;1.115550;0
20200303 125400;1.115560;1.115570;1.115440;1.115470;0
20200303 125500;1.115480;1.115730;1.115480;1.115710;0
20200303 125600;1.115730;1.115790;1.115670;1.115700;0
20200303 125700;1.115710;1.115770;1.115610;1.115750;0
20200303 125800;1.115760;1.116020;1.115750;1.116000;0
20200303 125900;1.116010;1.116020;1.115760;1.115860;0
20200303 130000;1.115900;1.115980;1.115900;1.115960;0
20200303 130100;1.115970;1.116140;1.115960;1.116080;0
20200303 130200;1.116070;1.116300;1.116060;1.116270;0
20200303 130300;1.116270;1.116410;1.116190;1.116400;0
20200303 130400;1.116400;1.116470;1.116320;1.116450;0
20200303 130500;1.116440;1.116470;1.116400;1.116440;0
20200303 130600;1.116450;1.116560;1.116410;1.116450;0
20200303 130700;1.116450;1.116530;1.116140;1.116150;0
20200303 130800;1.116150;1.116150;1.115900;1.115910;0
20200303 130900;1.115900;1.116020;1.115850;1.115990;0
20200303 131000;1.115980;1.116110;1.115960;1.116110;0
20200303 131100;1.116100;1.116190;1.116070;1.116070;0
20200303 131200;1.116070;1.116170;1.115980;1.116000;0
20200303 131300;1.116010;1.116180;1.116010;1.116150;0
20200303 131400;1.116150;1.116160;1.115910;1.115910;0
20200303 131500;1.115910;1.116130;1.115840;1.116130;0
20200303 131600;1.116140;1.116170;1.116050;1.116120;0
20200303 131700;1.116110;1.116360;1.116080;1.116360;0
20200303 131800;1.116350;1.116400;1.116290;1.116310;0
20200303 131900;1.116300;1.116510;1.116280;1.116510;0
20200303 132000;1.116490;1.116710;1.116450;1.116680;0
20200303 132100;1.116680;1.116820;1.116650;1.116740;0
20200303 132200;1.116750;1.116750;1.116400;1.116460;0
20200303 132300;1.116470;1.116640;1.116360;1.116630;0
20200303 132400;1.116630;1.116710;1.116590;1.116660;0
20200303 132500;1.116670;1.116840;1.116640;1.116820;0
20200303 132600;1.116810;1.117020;1.116750;1.116990;0
20200303 132700;1.117000;1.117110;1.116950;1.116980;0
20200303 132800;1.117000;1.117000;1.116720;1.116730;0
20200303 132900;1.116750;1.116960;1.116750;1.116850;0
20200303 133000;1.116860;1.117020;1.116860;1.116950;0
20200303 133100;1.116950;1.117070;1.116840;1.117070;0
20200303 133200;1.117060;1.117110;1.116990;1.117010;0
20200303 133300;1.117010;1.117080;1.116870;1.116880;0
20200303 133400;1.116870;1.116880;1.116680;1.116780;0
20200303 133500;1.116780;1.116930;1.116510;1.116680;0
20200303 133600;1.116670;1.116990;1.116650;1.116950;0
20200303 133700;1.116940;1.116940;1.116640;1.116680;0
20200303 133800;1.116680;1.116740;1.116560;1.116590;0
20200303 133900;1.116600;1.116630;1.116450;1.116490;0
20200303 134000;1.116500;1.116780;1.116500;1.116750;0
20200303 134100;1.116740;1.116920;1.116740;1.116860;0
20200303 134200;1.116850;1.117160;1.116840;1.117040;0
20200303 134300;1.117020;1.117420;1.116990;1.117400;0
20200303 134400;1.117410;1.117470;1.117340;1.117370;0
20200303 134500;1.117360;1.117500;1.117350;1.117410;0
20200303 134600;1.117420;1.117580;1.117380;1.117380;0
20200303 134700;1.117370;1.117670;1.117350;1.117640;0
20200303 134800;1.117650;1.117730;1.117600;1.117660;0
20200303 134900;1.117650;1.117880;1.117610;1.117860;0
20200303 135000;1.117870;1.117990;1.117750;1.117800;0
20200303 135100;1.117790;1.118150;1.117790;1.118150;0
20200303 135200;1.118180;1.118390;1.118180;1.118230;0
20200303 135300;1.118220;1.118250;1.118130;1.118240;0
20200303 135400;1.118240;1.118400;1.118070;1.118310;0
20200303 135500;1.118290;1.118390;1.118290;1.118390;0
20200303 135600;1.118380;1.118410;1.118280;1.118280;0
20200303 135700;1.118280;1.118420;1.118240;1.118290;0
20200303 135800;1.118280;1.118370;1.118260;1.118300;0
20200303 135900;1.118310;1.118710;1.118310;1.118480;0
20200303 140000;1.118490;1.118490;1.118060;1.118210;0
20200303 140100;1.118210;1.118210;1.117940;1.118050;0
20200303 140200;1.118050;1.118220;1.117910;1.118220;0
20200303 140300;1.118230;1.118590;1.118230;1.118550;0
20200303 140400;1.118560;1.118570;1.118390;1.118460;0
20200303 140500;1.118460;1.119020;1.118440;1.118920;0
20200303 140600;1.118910;1.119370;1.118910;1.119290;0
20200303 140700;1.119290;1.119350;1.119140;1.119240;0
20200303 140800;1.119250;1.119500;1.119030;1.119030;0
20200303 140900;1.119010;1.119180;1.118870;1.119090;0
20200303 141000;1.119090;1.119140;1.118820;1.118890;0
20200303 141100;1.118900;1.118920;1.118150;1.118470;0
20200303 141200;1.118470;1.118520;1.118270;1.118410;0
20200303 141300;1.118390;1.118670;1.118330;1.118500;0
20200303 141400;1.118520;1.118700;1.118400;1.118410;0
20200303 141500;1.118410;1.118860;1.118390;1.118520;0
20200303 141600;1.118570;1.118820;1.118520;1.118620;0
20200303 141700;1.118620;1.118830;1.118570;1.118780;0
20200303 141800;1.118790;1.118800;1.118500;1.118520;0
20200303 141900;1.118530;1.118690;1.118500;1.118630;0
20200303 142000;1.118630;1.118690;1.118330;1.118330;0
20200303 142100;1.118340;1.118560;1.118270;1.118430;0
20200303 142200;1.118430;1.118690;1.118390;1.118410;0
20200303 142300;1.118380;1.118730;1.118370;1.118710;0
20200303 142400;1.118700;1.118960;1.118680;1.118750;0
20200303 142500;1.118750;1.118900;1.118610;1.118790;0
20200303 142600;1.118800;1.118910;1.118480;1.118840;0
20200303 142700;1.118840;1.118960;1.118730;1.118800;0
20200303 142800;1.118790;1.118910;1.118690;1.118840;0
20200303 142900;1.118830;1.118940;1.118750;1.118880;0
20200303 143000;1.118890;1.119020;1.118710;1.119000;0
20200303 143100;1.118980;1.119010;1.118700;1.118930;0
20200303 143200;1.118920;1.118920;1.118310;1.118310;0
20200303 143300;1.118300;1.118550;1.118270;1.118390;0
20200303 143400;1.118390;1.118700;1.118380;1.118680;0
20200303 143500;1.118680;1.118880;1.118680;1.118780;0
20200303 143600;1.118780;1.118990;1.118570;1.118580;0
20200303 143700;1.118570;1.118650;1.118330;1.118480;0
20200303 143800;1.118450;1.118900;1.118440;1.118830;0
20200303 143900;1.118860;1.119150;1.118860;1.119130;0
20200303 144000;1.119130;1.119360;1.119120;1.119330;0
20200303 144100;1.119320;1.119320;1.118920;1.118920;0
20200303 144200;1.118930;1.118930;1.118210;1.118230;0
20200303 144300;1.118220;1.118340;1.117880;1.117880;0
20200303 144400;1.117910;1.118000;1.117660;1.117750;0
20200303 144500;1.117760;1.117970;1.117720;1.117960;0
20200303 144600;1.117970;1.118000;1.117740;1.117810;0
20200303 144700;1.117820;1.118320;1.117810;1.118260;0
20200303 144800;1.118260;1.118270;1.117960;1.118110;0
20200303 144900;1.118100;1.118170;1.117920;1.117920;0
20200303 145000;1.117940;1.118120;1.117930;1.118110;0
20200303 145100;1.118100;1.118130;1.117910;1.118090;0
20200303 145200;1.118080;1.118100;1.117900;1.118070;0
20200303 145300;1.118070;1.118100;1.117820;1.117820;0
20200303 145400;1.117820;1.117820;1.117550;1.117590;0
20200303 145500;1.117590;1.117630;1.117400;1.117600;0
20200303 145600;1.117600;1.117620;1.117410;1.117520;0
20200303 145700;1.117520;1.117730;1.117490;1.117510;0
20200303 145800;1.117510;1.117870;1.117510;1.117850;0
20200303 145900;1.117850;1.117990;1.117450;1.117580;0
20200303 150000;1.117580;1.117730;1.117460;1.117670;0
20200303 150100;1.117680;1.117940;1.117610;1.117840;0
20200303 150200;1.117840;1.117890;1.117730;1.117840;0
20200303 150300;1.117830;1.117860;1.117710;1.117830;0
20200303 150400;1.117820;1.117930;1.117690;1.117880;0
20200303 150500;1.117880;1.117980;1.117830;1.117870;0
20200303 150600;1.117880;1.117970;1.117730;1.117740;0
20200303 150700;1.117730;1.118070;1.117720;1.118060;0
20200303 150800;1.118070;1.118400;1.118060;1.118300;0
20200303 150900;1.118320;1.118400;1.118230;1.118340;0
20200303 151000;1.118340;1.118340;1.118140;1.118230;0
20200303 151100;1.118240;1.118240;1.117980;1.118040;0
20200303 151200;1.118040;1.118130;1.117940;1.118090;0
20200303 151300;1.118090;1.118140;1.118010;1.118030;0
20200303 151400;1.118040;1.118050;1.117680;1.117780;0
20200303 151500;1.117770;1.117900;1.117690;1.117730;0
20200303 151600;1.117730;1.117770;1.117670;1.117740;0
20200303 151700;1.117730;1.117760;1.117630;1.117650;0
20200303 151800;1.117650;1.117750;1.117500;1.117500;0
20200303 151900;1.117490;1.117590;1.117280;1.117340;0
20200303 152000;1.117330;1.117330;1.117200;1.117290;0
20200303 152100;1.117300;1.117350;1.117230;1.117290;0
20200303 152200;1.117290;1.117430;1.117210;1.117400;0
20200303 152300;1.117390;1.117390;1.117230;1.117310;0
20200303 152400;1.117290;1.117480;1.117150;1.117470;0
20200303 152500;1.117470;1.117550;1.117440;1.117480;0
20200303 152600;1.117500;1.117610;1.117490;1.117540;0
20200303 152700;1.117570;1.117700;1.117560;1.117690;0
20200303 152800;1.117690;1.117950;1.117670;1.117850;0
20200303 152900;1.117850;1.117870;1.117790;1.117870;0
20200303 153000;1.117880;1.117950;1.117820;1.117820;0
20200303 153100;1.117810;1.117870;1.117740;1.117800;0
20200303 153200;1.117810;1.117930;1.117810;1.117890;0
20200303 153300;1.117910;1.118080;1.117880;1.118060;0
20200303 153400;1.118070;1.118150;1.118070;1.118070;0
20200303 153500;1.118080;1.118080;1.117800;1.117870;0
20200303 153600;1.117880;1.117930;1.117840;1.117850;0
20200303 153700;1.117850;1.117950;1.117820;1.117920;0
20200303 153800;1.117920;1.118080;1.117890;1.118020;0
20200303 153900;1.118000;1.118220;1.118000;1.118200;0
20200303 154000;1.118190;1.118190;1.117800;1.117870;0
20200303 154100;1.117860;1.117900;1.117740;1.117740;0
20200303 154200;1.117770;1.117850;1.117320;1.117320;0
20200303 154300;1.117310;1.117740;1.117310;1.117740;0
20200303 154400;1.117750;1.117780;1.117740;1.117750;0
20200303 154500;1.117750;1.117780;1.117600;1.117600;0
20200303 154600;1.117590;1.117750;1.117580;1.117670;0
20200303 154700;1.117690;1.117780;1.117600;1.117610;0
20200303 154800;1.117630;1.117690;1.117570;1.117650;0
20200303 154900;1.117650;1.117750;1.117490;1.117520;0
20200303 155000;1.117520;1.117840;1.117500;1.117820;0
20200303 155100;1.117810;1.117810;1.117730;1.117780;0
20200303 155200;1.117770;1.117950;1.117600;1.117950;0
20200303 155300;1.117950;1.117950;1.117750;1.117810;0
20200303 155400;1.117810;1.117810;1.117330;1.117330;0
20200303 155500;1.117320;1.117550;1.117220;1.117510;0
20200303 155600;1.117520;1.117870;1.117510;1.117670;0
20200303 155700;1.117670;1.117850;1.117670;1.117850;0
20200303 155800;1.117860;1.118070;1.117850;1.118050;0
20200303 155900;1.118050;1.118200;1.117990;1.118020;0
20200303 160000;1.118010;1.118160;1.117610;1.118010;0
20200303 160100;1.118010;1.118010;1.117850;1.118010;0
20200303 160200;1.118010;1.118050;1.117940;1.117940;0
20200303 160300;1.117940;1.118000;1.117830;1.117840;0
20200303 160400;1.117850;1.117860;1.117800;1.117800;0
20200303 160500;1.117840;1.117960;1.117840;1.117930;0
20200303 160600;1.117920;1.117930;1.117890;1.117900;0
20200303 160700;1.117890;1.117890;1.117760;1.117800;0
20200303 160800;1.117800;1.117800;1.117740;1.117740;0
20200303 160900;1.117750;1.117920;1.117730;1.117870;0
20200303 161000;1.117890;1.117900;1.117850;1.117890;0
20200303 161100;1.117900;1.117930;1.117860;1.117930;0
20200303 161200;1.117940;1.117980;1.117920;1.117950;0
20200303 161300;1.117960;1.118030;1.117930;1.117950;0
20200303 161400;1.117960;1.118220;1.117960;1.118170;0
20200303 161500;1.118150;1.118150;1.117950;1.117990;0
20200303 161600;1.118000;1.118020;1.117920;1.117940;0
20200303 161700;1.117950;1.118010;1.117850;1.117850;0
20200303 161800;1.117850;1.117850;1.117800;1.117810;0
20200303 161900;1.117810;1.117920;1.117810;1.117910;0
20200303 162000;1.117910;1.118000;1.117820;1.117930;0
20200303 162100;1.117930;1.117930;1.117840;1.117900;0
20200303 162200;1.117900;1.117960;1.117850;1.117960;0
20200303 162300;1.117950;1.118030;1.117930;1.118030;0
20200303 162400;1.118050;1.118060;1.117910;1.118030;0
20200303 162500;1.118040;1.118040;1.117820;1.117840;0
20200303 162600;1.117850;1.117860;1.117830;1.117830;0
20200303 162700;1.117840;1.117850;1.117730;1.117760;0
20200303 162800;1.117750;1.117820;1.117720;1.117810;0
20200303 162900;1.117820;1.117890;1.117800;1.117840;0
20200303 163000;1.117850;1.118050;1.117800;1.117880;0
20200303 163100;1.117880;1.117900;1.117790;1.117820;0
20200303 163200;1.117820;1.117850;1.117700;1.117700;0
20200303 163300;1.117700;1.117720;1.117680;1.117700;0
20200303 163400;1.117710;1.117730;1.117700;1.117730;0
20200303 163500;1.117730;1.117760;1.117730;1.117740;0
20200303 163600;1.117770;1.117780;1.117760;1.117770;0
20200303 163700;1.117770;1.117770;1.117730;1.117760;0
20200303 163800;1.117760;1.117760;1.117680;1.117680;0
20200303 163900;1.117670;1.117670;1.117420;1.117590;0
20200303 164000;1.117580;1.117590;1.117530;1.117580;0
20200303 164100;1.117580;1.117580;1.117430;1.117440;0
20200303 164200;1.117450;1.117480;1.117440;1.117440;0
20200303 164300;1.117460;1.117460;1.117450;1.117450;0
20200303 164400;1.117460;1.117460;1.117350;1.117420;0
20200303 164500;1.117420;1.117490;1.117380;1.117420;0
20200303 164600;1.117430;1.117450;1.117420;1.117420;0
20200303 164700;1.117430;1.117440;1.117300;1.117300;0
20200303 164800;1.117290;1.117290;1.117060;1.117080;0
20200303 164900;1.117100;1.117150;1.117060;1.117070;0
20200303 165000;1.117070;1.117110;1.116900;1.116960;0
20200303 165100;1.116960;1.116990;1.116900;1.116910;0
20200303 165200;1.116920;1.116940;1.116900;1.116920;0
20200303 165300;1.116930;1.116930;1.116850;1.116860;0
20200303 165400;1.116850;1.116930;1.116850;1.116930;0
20200303 165500;1.116930;1.116980;1.116890;1.116950;0
20200303 165600;1.116960;1.117040;1.116940;1.116960;0
20200303 165700;1.116960;1.117020;1.116920;1.116930;0
20200303 165800;1.116950;1.117010;1.116710;1.116990;0
20200303 165900;1.117000;1.117200;1.116960;1.117160;0
20200303 170000;1.117150;1.117210;1.117090;1.117090;0
20200303 170200;1.117070;1.117330;1.117050;1.117050;0
20200303 170500;1.117060;1.117590;1.117050;1.117590;0
20200303 170600;1.117570;1.117720;1.117110;1.117290;0
20200303 170700;1.117260;1.117260;1.117070;1.117120;0
20200303 170800;1.117240;1.117240;1.117240;1.117240;0
20200303 170900;1.117170;1.117170;1.117170;1.117170;0
20200303 171000;1.117100;1.117170;1.117100;1.117100;0
20200303 171100;1.116990;1.116990;1.116810;1.116950;0
20200303 171200;1.116890;1.116960;1.116840;1.116960;0
20200303 171300;1.116960;1.116960;1.116870;1.116870;0
20200303 171400;1.116880;1.116900;1.116840;1.116840;0
20200303 171500;1.116830;1.116900;1.116830;1.116900;0
20200303 171600;1.116880;1.116880;1.116810;1.116870;0
20200303 171700;1.116870;1.116910;1.116870;1.116880;0
20200303 171800;1.116890;1.116940;1.116870;1.116930;0
20200303 171900;1.116920;1.116920;1.116870;1.116870;0
20200303 172000;1.116870;1.116950;1.116860;1.116860;0
20200303 172100;1.116860;1.116930;1.116860;1.116930;0
20200303 172200;1.116930;1.117000;1.116840;1.117000;0
20200303 172300;1.116970;1.117000;1.116890;1.117000;0
20200303 172400;1.116990;1.117230;1.116880;1.117220;0
20200303 172500;1.117230;1.117310;1.117210;1.117310;0
20200303 172600;1.117330;1.117490;1.117330;1.117440;0
20200303 172700;1.117430;1.117530;1.117420;1.117530;0
20200303 172800;1.117520;1.117600;1.117500;1.117600;0
20200303 172900;1.117600;1.117600;1.117500;1.117520;0
20200303 173000;1.117510;1.117540;1.117510;1.117530;0
20200303 173100;1.117510;1.117700;1.117470;1.117490;0
20200303 173200;1.117490;1.117530;1.117040;1.117050;0
20200303 173300;1.117050;1.117390;1.117040;1.117130;0
20200303 173400;1.117130;1.117280;1.117040;1.117200;0
20200303 173500;1.117150;1.117150;1.117110;1.117150;0
20200303 173600;1.117130;1.117440;1.117130;1.117430;0
20200303 173700;1.117420;1.117430;1.117340;1.117390;0
20200303 173800;1.117380;1.117380;1.117380;1.117380;0
20200303 173900;1.117380;1.117380;1.117330;1.117360;0
20200303 174000;1.117360;1.117420;1.117330;1.117390;0
20200303 174100;1.117380;1.117390;1.117370;1.117380;0
20200303 174200;1.117370;1.117390;1.117040;1.117040;0
20200303 174300;1.117040;1.117040;1.117040;1.117040;0
20200303 174400;1.117040;1.117040;1.117040;1.117040;0
20200303 174500;1.117040;1.117040;1.117040;1.117040;0
20200303 174600;1.117040;1.117050;1.117040;1.117040;0
20200303 174700;1.117040;1.117040;1.117040;1.117040;0
20200303 174800;1.117040;1.117040;1.117040;1.117040;0
20200303 174900;1.117040;1.117040;1.117040;1.117040;0
20200303 175000;1.117040;1.117050;1.117040;1.117050;0
20200303 175100;1.117040;1.117040;1.117040;1.117040;0
20200303 175200;1.117040;1.117040;1.117040;1.117040;0
20200303 175300;1.117040;1.117040;1.117040;1.117040;0
20200303 175400;1.117040;1.117040;1.117040;1.117040;0
20200303 175500;1.117040;1.117040;1.117040;1.117040;0
20200303 175600;1.117000;1.117000;1.117000;1.117000;0
20200303 175700;1.117000;1.117000;1.117000;1.117000;0
20200303 175800;1.117000;1.117000;1.116900;1.116970;0
20200303 175900;1.116970;1.117010;1.116970;1.116990;0
20200303 180000;1.117040;1.117990;1.117020;1.117610;0
20200303 180100;1.117610;1.117610;1.117460;1.117480;0
20200303 180200;1.117480;1.117480;1.117200;1.117350;0
20200303 180300;1.117350;1.117380;1.117300;1.117380;0
20200303 180400;1.117380;1.117510;1.117380;1.117420;0
20200303 180500;1.117420;1.117650;1.117410;1.117610;0
20200303 180600;1.117620;1.117830;1.117620;1.117800;0
20200303 180700;1.117770;1.118020;1.117710;1.118000;0
20200303 180800;1.118010;1.118420;1.117960;1.118410;0
20200303 180900;1.118400;1.118500;1.118340;1.118380;0
20200303 181000;1.118370;1.118370;1.118150;1.118190;0
20200303 181100;1.118200;1.118200;1.117980;1.118040;0
20200303 181200;1.118040;1.118040;1.117900;1.117900;0
20200303 181300;1.117890;1.118010;1.117800;1.118010;0
20200303 181400;1.118010;1.118030;1.117900;1.117910;0
20200303 181500;1.117910;1.117990;1.117780;1.117890;0
20200303 181600;1.117880;1.117910;1.117800;1.117900;0
20200303 181700;1.117900;1.117970;1.117860;1.117960;0
20200303 181800;1.117960;1.117960;1.117940;1.117950;0
20200303 181900;1.117960;1.117960;1.117850;1.117900;0
20200303 182000;1.117900;1.117900;1.117740;1.117750;0
20200303 182100;1.117760;1.117790;1.117690;1.117760;0
20200303 182200;1.117760;1.117760;1.117700;1.117700;0
20200303 182300;1.117690;1.117900;1.117670;1.117900;0
20200303 182400;1.117910;1.117950;1.117760;1.117830;0
20200303 182500;1.117820;1.117820;1.117760;1.117760;0
20200303 182600;1.117760;1.117790;1.117660;1.117780;0
20200303 182700;1.117790;1.117970;1.117780;1.117970;0
20200303 182800;1.117970;1.117970;1.117860;1.117900;0
20200303 182900;1.117920;1.118120;1.117920;1.118090;0
20200303 183000;1.118090;1.118110;1.118050;1.118090;0
20200303 183100;1.118090;1.118090;1.118010;1.118020;0
20200303 183200;1.118020;1.118030;1.117950;1.117980;0
20200303 183300;1.117970;1.118110;1.117930;1.118010;0
20200303 183400;1.118010;1.118050;1.118000;1.118040;0
20200303 183500;1.118050;1.118180;1.118050;1.118100;0
